1.936077751,-1.87651425,0.903525185,0.52638546,-1.344401942,-4.804624077,-0.601654701,-1.290911301,-2.133336035,-3.162966265,-4.421403212,-5.959492815
-1.080784386,1.193793333,0.885224468,-0.645419771,-3.476510608,-0.037717483,-0.601654701,-1.290911301,-2.133336035,-3.162966265,-4.421403212,-5.959492815
1.431285455,1.178820019,-0.073525267,-2.389872316,0.423685696,-7.33916254,-9.525643104,-12.19800824,-15.46423229,-19.45628391,-24.33545811,-30.29889325
1.419034561,0.394388418,-1.500804622,0.801197388,-5.550223896,-3.792323078,-5.190617095,-6.899643117,-8.988452698,-11.54144219,-14.66176267,-18.47548771
0.777226887,-0.7733856,1.11007059,-4.086546824,-2.648264337,-8.438196582,-10.86890693,-13.83977514,-17.47083628,-21.9087999,-27.33297766,-33.96252825
-0.178224582,1.362785028,-2.888992856,-1.712216275,-6.449433567,-9.620943576,-12.31448659,-15.60659472,-19.63028244,-24.54812298,-30.55881698,-37.90522075
1.569551387,-1.909175973,-0.946358771,-4.822263828,-7.417135653,-2.623135486,-3.761610039,-5.153078936,-6.853763144,-8.932377176,-11.47290544,-14.57799553
-1.107507615,-0.319748085,-3.490943132,-5.61402008,-1.691656307,-2.604875409,-3.739292166,-5.125801536,-6.8204241,-8.891629455,-11.42310267,-14.51712548
0.192933385,-2.401680744,-4.138743702,-0.929536978,-1.676716243,-6.663536567,-8.699878027,-11.18873981,-14.23068199,-17.94861132,-22.49274717,-28.04669099
-1.510466063,-2.931699392,-0.3059848,-0.91731329,-4.99743901,-4.942239761,-6.596070819,-8.61741989,-11.08795764,-14.10750379,-17.79806018,-22.30874022
-1.944117685,0.204194254,-0.295983601,-3.634268281,-3.589105259,-4.30298821,-5.814763368,-7.662488561,-9.920819353,-12.68100143,-16.0545573,-20.17779226
0.621613481,0.212377054,-2.518946775,-2.481995212,-3.066081263,0.377827188,-0.093766771,-0.670159386,-1.37463925,-2.235670195,-3.288041349,-4.57427276
0.628308499,-1.606410998,-1.576177901,-2.054066488,0.76367679,-8.482487115,-10.92303981,-13.90593754,-17.55170144,-22.00763509,-27.45377623,-34.11017094
-0.859790816,-0.835054646,-1.226054399,1.079371919,-6.485671276,-1.85474559,-2.822466833,-4.00523724,-5.450845516,-7.217700075,-9.37718898,-12.01656431
-0.228681074,-0.548589963,1.337667934,-4.851912862,-1.062973665,-5.115588021,-6.807940914,-8.876372228,-11.40445495,-14.49433382,-18.27085245,-22.88659744
0.005699121,1.549001037,-3.515201433,-0.415160271,-3.730935653,-3.852988457,-5.26476367,-6.990266708,-9.099214865,-11.67681817,-14.82722221,-18.67771603
1.721909939,-2.421528445,0.114868869,-2.598038262,-2.697899647,-2.566578547,-3.692484891,-5.068592644,-6.75050212,-8.806169258,-11.31865132,-14.38946272
-1.526705091,0.548529075,-1.671122214,-1.752826984,-1.645382447,-4.89030598,-6.532596197,-8.539839797,-10.99313753,-13.99161254,-17.65641532,-22.13561873
0.90334197,-0.912736357,-0.979585714,-0.891676548,-3.546613983,-6.183565357,-8.113246548,-10.47174578,-13.35435595,-16.87754617,-21.18366754,-26.44670477
-0.292238838,-0.346933766,-0.275008085,-2.447229623,-4.604735292,-5.38396062,-7.135951869,-9.277274507,-11.89444662,-15.09321253,-19.00281532,-23.78121872
0.170690555,0.22953884,-1.547733328,-3.312965239,-3.950513235,-6.248950016,-8.193161131,-10.56941916,-13.47373453,-17.02345331,-21.36199849,-26.66466483
0.64234996,-0.811781814,-2.256062468,-2.777692647,-4.658231831,-3.79040684,-5.188275026,-6.896780588,-8.984954052,-11.53716606,-14.6565363,-18.46909992
-0.209639666,-1.391323838,-1.818112165,-3.356735135,-2.646696505,-6.207360201,-8.142329135,-10.50729116,-13.39780031,-16.93064483,-21.2485659,-26.52602499
-0.683810413,-1.033000863,-2.291874201,-1.710933504,-4.624203801,-3.899709947,-5.321867712,-7.060060537,-9.184518435,-11.78107809,-14.954651,-18.83346233
-0.390637069,-1.420624346,-0.945309231,-3.328894019,-2.73612632,-8.114333687,-10.47307451,-13.35597995,-16.87953105,-21.18609351,-26.44966984,-32.88292981
-0.707783556,-0.318889371,-2.269095106,-1.784103353,-6.184454835,-5.608458182,-7.410337778,-9.612635062,-12.30433174,-15.59418324,-19.61511285,-24.52958237
0.193635969,-1.401986905,-1.00517547,-4.605463047,-4.134193058,-8.239751181,-10.62636255,-13.54333201,-17.1085169,-21.4659651,-26.79173513,-33.3010096
-0.692534741,-0.367870839,-3.313560675,-2.927976138,-6.287069148,-5.601928088,-7.402356552,-9.60288023,-12.29240917,-15.57961121,-19.59730259,-24.50781427
0.153560222,-2.256549643,-1.941071386,-4.689420212,-4.128850254,-1.94836841,-2.936894723,-4.145093551,-5.621781006,-7.42662123,-9.632537059,-12.32865641
-1.391722435,-1.133603861,-3.382252901,-2.923604753,-1.139574154,-1.014347921,-1.795314125,-2.749828375,-3.916456903,-5.342336215,-7.085077596,-9.215094839
-0.472948614,-2.312752373,-1.937494798,-0.477833398,-0.375375571,-0.842711253,-1.585535976,-2.493432859,-3.603084605,-4.959325629,-6.616953546,-8.642943223
-1.437706487,-1.130677562,0.063590856,0.147419987,-0.23494557,0.291974746,-0.198697533,-0.798408096,-1.531387673,-2.4272516,-3.5221964,-4.860462266
-0.470554369,0.506574337,0.575161808,0.262317261,0.693433883,-4.378102895,-5.906570206,-7.774696918,-10.0579629,-12.84862132,-16.25942606,-20.42818741
0.869015366,0.925132388,0.669168668,1.02190045,-3.127538733,-5.440260201,-7.204762467,-9.361376349,-11.99723776,-15.21884615,-19.15636752,-23.96889363
1.211471954,1.002047092,1.290645822,-2.104349872,-3.996576528,-6.620349887,-8.647094306,-11.12422637,-14.15183224,-17.8522394,-22.37495926,-27.90272799
1.274402166,1.5105284,-1.26719535,-2.815380795,-4.962104453,-3.979556314,-5.419457717,-7.17933721,-9.330301035,-11.95925682,-15.172425,-19.09963056
1.690432327,-0.582250741,-1.848947924,-3.605358189,-2.801455166,-2.205200169,-3.250800207,-4.528755808,-6.090701543,-7.999746331,-10.33302329,-13.18480625
-0.021841515,-1.058230119,-2.495293063,-1.837554227,-1.349709229,-3.935141753,-5.365173253,-7.112989532,-9.249209428,-11.86014486,-15.05128816,-18.95157442
-0.411279188,-1.587057961,-1.048908004,-0.649762097,-2.76511598,-5.141975058,-6.840191737,-8.915789901,-11.4526321,-14.55321701,-18.34282079,-22.97455875
-0.843956514,-0.403652003,-0.077078079,-1.807822165,-3.752525047,-5.923477853,-7.795361821,-10.08322,-12.87949111,-16.29715581,-20.47430154,-25.57970188
0.124284725,0.391481572,-1.024581771,-2.615702311,-4.391936425,-4.378313744,-5.906827909,-7.775011889,-10.05834786,-12.84909183,-16.26000113,-20.42889027
0.774848559,-0.383748722,-1.685574618,-3.138857075,-3.127711245,-3.818443454,-5.222541999,-6.938662444,-9.036142987,-11.59973032,-14.73300372,-18.5625601
0.140569227,-0.924561051,-2.113610334,-2.104491019,-2.669635553,-5.2068481,-6.919481011,-9.012699013,-11.57107657,-14.69798248,-18.51975636,-23.19081333
-0.301913587,-1.274772092,-1.267310833,-1.729701816,-3.805602991,-2.715322677,-3.874283272,-5.290790666,-7.02207748,-9.138094698,-11.72433796,-14.88530196
-0.588449893,-0.582345227,-0.960665122,-2.65912972,-1.76708219,-5.84255554,-7.696456771,-9.962336053,-12.73174406,-16.11657608,-20.25359299,-25.30994698
-0.021918822,-0.331453282,-1.721106134,-0.991249065,-4.32572726,-3.129475129,-4.380469602,-5.909462847,-7.778232368,-10.06228401,-12.85390267,-16.26588105
0.183356406,-0.953632292,-0.356476508,-3.08468594,-2.105934196,-10.05057787,-12.83959517,-16.2483941,-20.4147039,-25.50686032,-31.73060706,-39.33740863
-0.325699148,0.162882857,-2.069288496,-1.268491615,-7.768654621,-1.935556279,-2.921235452,-4.125954441,-5.598388761,-7.398030708,-9.597593088,-12.28594711
0.587813247,-1.23850877,-0.583311321,-5.901626508,-1.129091501,-4.393128933,-5.924935363,-7.797143221,-10.08539727,-12.88215222,-16.30040827,-20.47827677
-0.558779902,-0.022709263,-4.374058052,-0.469256682,-3.139832764,-8.177439325,-10.55020362,-13.45024887,-16.99474862,-21.32691498,-26.62178497,-33.09329274
0.435965148,-3.124229315,0.070608169,-2.114408625,-6.23608672,-3.98880573,-5.430762559,-7.193154239,-9.347188514,-11.97989707,-15.19765198,-19.13046353
-2.101642167,0.512315775,-1.275425238,-4.647707317,-2.80902287,-4.041291438,-5.494911758,-7.271558815,-9.44301633,-12.09701996,-15.34080217,-19.30542488
0.873712906,-0.588984286,-3.348124168,-1.843745985,-2.851965722,-4.208652228,-5.699463834,-7.521566908,-9.748581777,-12.47048884,-15.79726414,-19.86332283
-0.027350779,-2.284828865,-1.053973988,-1.878881045,-2.988897277,-2.358517846,-3.438188478,-4.757785918,-6.370627233,-8.341877729,-10.75118389,-13.69589142
-1.41485998,-0.407796899,-1.082720855,-1.990915954,-1.475150965,-0.839418299,-1.581511255,-2.488513756,-3.597072368,-4.951977339,-6.607972303,-8.631966148
0.120893446,-0.431317063,-1.174385781,-0.752396244,-0.232251336,-7.110925523,-9.24668675,-11.85706158,-15.04751971,-18.94696854,-23.71296155,-29.53806411
0.101649675,-0.506315639,-0.161051472,0.264521634,-5.363484519,-9.474168396,-12.13509471,-15.38733797,-19.36230197,-24.2205913,-30.15850047,-37.41594502
0.040287205,0.322776068,0.670972246,-3.933760061,-7.29704687,-7.333773507,-9.519056509,-12.18995795,-15.45439306,-19.44425818,-24.32076,-30.28092889
0.718634965,1.003522747,-2.763985504,-5.515765621,-5.545814688,-6.959480675,-9.061587491,-11.63082916,-14.77101341,-18.60901639,-23.29990893,-29.03322202
1.27560952,-1.806897231,-4.05835369,-4.08293929,-5.239575097,-1.143194799,-1.952793643,-2.942303341,-4.151704084,-5.629860547,-7.436496224,-9.644606496
-1.023825007,-2.865925746,-2.886041237,-3.832379625,-0.480795744,-5.953343886,-7.83186475,-10.12783469,-12.93402018,-16.36380244,-20.55575854,-25.67926044
-1.890302883,-1.906761012,-2.681037875,0.061167118,-4.416372271,-7.334542483,-9.519996368,-12.19110667,-15.45579704,-19.44597416,-24.32285731,-30.28349227
-1.105531737,-1.739030989,0.504591279,-3.15885004,-5.54644385,1.204997231,0.917218838,0.565489691,0.135598511,-0.389824042,-1.032007162,-1.816897642
-0.968298082,0.867392864,-2.129968214,-4.083454059,1.44045228,0.248167924,-0.252239205,-0.863847917,-1.611369676,-2.525007382,-3.641675689,-5.006492509
1.164230525,-1.288155812,-2.886462412,1.63309732,0.657591937,-3.09726806,-4.341105407,-5.861351053,-7.719429065,-9.990413302,-12.7660607,-16.15851864
-0.599400209,-1.90710561,1.790715989,0.992575222,-2.079582958,-3.674244964,-5.0462994,-6.723254822,-8.772867005,-11.27794856,-14.33971491,-18.08187378
-1.105813681,1.919676718,1.266652454,-1.246931511,-2.55165497,-8.483826621,-10.92467698,-13.90793853,-17.5541471,-22.01062423,-27.45742961,-34.11463619
2.025190042,1.490897462,-0.565671237,-1.633172248,-6.486767236,-9.024106629,-11.58501921,-14.71502348,-18.54058426,-23.21626965,-28.93099624,-35.91566207
1.674370651,-0.008276466,-0.881686385,-4.852809556,-6.928814515,-6.729135175,-8.780054103,-11.28673279,-14.35045119,-18.0949959,-22.67166166,-28.26536425
0.4477738,-0.266834315,-3.515935092,-5.214484603,-5.051110598,-6.133271851,-8.051776707,-10.39661597,-13.26253064,-16.76531522,-21.04649638,-26.27905113
0.236226469,-2.422128711,-3.811851039,-3.678181398,-4.56358606,-2.060800133,-3.074311273,-4.313047112,-5.827057581,-7.677514821,-9.939184781,-12.70344807
-1.527196218,-2.664241759,-2.554875689,-3.279297685,-1.231563745,-2.732153328,-3.894854067,-5.315932749,-7.052806693,-9.175652625,-11.7702421,-14.94140701
-1.725288712,-1.635807382,-2.228516288,-0.553097609,-1.780852723,-4.315716622,-5.830320316,-7.681502609,-9.944058744,-12.70940513,-16.08927294,-20.22022248
-0.883842404,-1.368786054,0.002011047,-1.002515864,-3.076495418,-5.204649697,-6.916794074,-9.009414979,-11.56706275,-14.6930767,-18.51376041,-23.18348494
-0.665370408,0.456190857,-0.365694798,-2.06258716,-3.803804297,-11.16827198,-14.20566575,-17.91803592,-22.45537724,-28.00101662,-34.77902032,-43.06324706
0.827792519,0.15534062,-1.233025859,-2.657658061,-8.683131621,-6.882831138,-8.967904725,-11.516328,-14.63106755,-18.43797145,-23.090854,-28.77771044
0.581642325,-0.554293884,-1.71990205,-6.649834962,-5.176861841,-4.220345003,-5.713755004,-7.539033893,-9.769930314,-12.49658149,-15.82915516,-19.90230075
0.001032276,-0.952647132,-4.986228606,-3.781068779,-2.998464093,-5.575417022,-7.369954138,-9.56327728,-12.24400556,-15.52045125,-19.52499597,-24.41943952
-0.324893108,-3.625096132,-2.639056273,-1.998743349,-4.107159382,-1.779119288,-2.730034686,-3.892264616,-5.312767864,-7.0489385,-9.170924834,-11.76446369
-2.51144229,-1.704682406,-1.180790013,-2.905857676,-1.0010976,-2.128011109,-3.156458023,-4.413448694,-5.949770626,-7.827497432,-10.12249686,-12.92749616
-0.940194695,-0.511555465,-1.922974462,-0.3645344,-1.286554544,-6.227297763,-8.166697265,-10.53707444,-13.43420209,-16.97513589,-21.30294386,-26.59248694
0.036000074,-1.118797287,0.156290037,-0.598090081,-4.640516351,-8.393062656,-10.81374325,-13.77235286,-17.38843127,-21.80808266,-27.20987881,-33.8120741
-0.460834144,0.582419121,-0.034800976,-3.342240651,-6.412505809,-1.455423832,-2.334406906,-3.408719551,-4.72176834,-6.326605749,-8.288073694,-10.6854234
0.93107019,0.426071929,-2.280015078,-4.792050208,-0.736255862,-2.372805915,-3.455651673,-4.779129823,-6.396714228,-8.373761834,-10.79015335,-13.74352077
0.80314976,-1.410921428,-3.466222897,-0.147845706,-1.486841203,-3.755713002,-5.145871447,-6.844953991,-8.921610434,-11.45974609,-14.56191188,-18.35344786
-0.699844804,-2.381455098,0.333580786,-0.761960984,-2.618310638,0.237179009,-0.2656701,-0.880263455,-1.631433112,-2.549529359,-3.671646994,-5.043124104
-1.493917807,0.727475189,-0.168877169,-1.687708704,0.648601008,-4.723004104,-6.328116127,-8.28991971,-10.68767965,-13.61827512,-17.20011404,-21.57791716
1.049752427,0.316373225,-0.926307121,0.985219006,-3.40973063,-4.976341363,-6.637750555,-8.668361789,-11.15021996,-14.18360218,-17.89106933,-22.42241807
0.713396275,-0.30334219,1.260633732,-2.335234152,-3.61700657,-9.425177188,-12.07521656,-15.31415358,-19.27285437,-24.11126645,-30.02488122,-37.2526326
0.20635639,1.485973054,-1.45610067,-2.504823557,-7.256963154,-2.968086306,-4.183216596,-5.668375839,-7.48357047,-9.702141686,-12.41372873,-15.72789067
1.670341589,-0.736809639,-1.594855638,-5.482969853,-1.973888795,-5.445255443,-7.210867764,-9.368838378,-12.00635802,-15.22999313,-19.16999161,-23.9855453
-0.148298795,-0.850336431,-4.031520789,-1.160454469,-4.000663545,-5.797158053,-7.640970954,-9.894520055,-12.64885784,-16.0152707,-20.1297753,-25.15861425
-0.241184352,-2.843971554,-0.494917293,-2.818724718,-4.288583862,-1.381992832,-2.244657906,-3.299026329,-4.587698847,-6.162743035,-8.087797043,-10.44064083
-1.872340363,0.049613124,-1.85168386,-3.054295887,-0.676175953,0.453112412,-0.001751497,-0.557696274,-1.237184335,-2.067669743,-3.082707463,-4.323309122
0.495138011,-1.060468613,-2.044423907,-0.098689416,0.825273791,-4.120251003,-5.591417893,-7.389510758,-9.587179815,-12.27321977,-15.5561575,-19.56863695
-0.413110683,-1.218165015,0.373799568,1.129769466,-2.916569002,-0.402584158,-1.04760286,-1.835959052,-2.799505507,-3.977173398,-5.416545264,-7.175777545
-0.542135012,0.760381465,1.37890229,-1.931738275,0.125158416,-2.204356776,-3.249769393,-4.527495925,-6.089161686,-7.997864283,-10.33072301,-13.18199479
1.076675744,1.582738237,-1.125967679,0.556947795,-1.34901918,-4.114393763,-5.584259044,-7.380761053,-9.576485732,-12.26014923,-15.54018239,-19.54911181
1.749513103,-0.466700829,0.910230014,-0.649197511,-2.911776715,-4.400229558,-5.933613904,-7.807750327,-10.09836151,-12.8979974,-16.3197746,-20.50194674
0.072699322,1.199279102,-0.076616146,-1.927817312,-3.145642365,-9.974970172,-12.74718577,-16.13544927,-20.27666022,-25.33814027,-31.52439366,-39.08537003
1.435773811,0.391859517,-1.122759619,-2.119161935,-7.706793777,-3.296656077,-4.584801872,-6.159202288,-8.083469463,-10.43535157,-13.30987414,-16.8231795
0.775157787,-0.464076052,-1.279314311,-5.85101309,-2.242718609,-5.795710022,-7.639201138,-9.892356946,-12.64621405,-16.01203939,-20.12582592,-25.15378724
0.074846866,-0.592166254,-4.332647074,-1.380406134,-4.287399109,-2.91880363,-4.122982215,-5.594756041,-7.393590716,-9.592166431,-12.27931453,-15.56360664
-0.029954208,-3.090347606,-0.674877746,-3.053326544,-1.933566607,-7.115868054,-9.252727621,-11.86444487,-15.05654373,-18.95799789,-23.72644187,-29.55454006
-2.073920768,-0.097627247,-2.043630808,-1.127463587,-5.367528408,-6.678971899,-8.718743432,-11.21179753,-14.25886364,-17.98305557,-22.53484569,-28.09814473
0.374668616,-1.217516116,-0.467924753,-3.937068697,-5.010067917,-7.187438628,-9.340202767,-11.97135894,-15.18721648,-19.11770903,-23.92164437,-29.7931209
-0.541604095,0.071697929,-2.76669257,-3.644601023,-5.42608615,-3.327477129,-4.622472046,-6.205243612,-8.139742192,-10.50412935,-13.39393587,-16.92592162
0.513207397,-1.809112103,-2.527400837,-3.984979577,-2.267935832,-1.520489118,-2.413931144,-3.505915843,-4.840563808,-6.471800209,-8.465533589,-10.90231883
-1.025637175,-1.613327958,-2.805892381,-1.401038408,-0.789491096,-5.088844402,-6.775254269,-8.836421885,-11.35562675,-14.43465491,-18.19791156,-22.79744746
-0.865450147,-1.841184676,-0.691758698,-0.191401806,-3.709054511,-8.003210464,-10.33725723,-13.18998106,-16.67664352,-20.93811986,-26.14659094,-32.51250004
-1.051878371,-0.111438935,0.297943977,-2.580135509,-6.093535834,-7.462843636,-9.676808889,-12.38276642,-15.69004785,-19.7322807,-24.67278752,-30.71118475
0.363368144,0.698317799,-1.656474507,-4.531074773,-5.651417521,-2.055801789,-3.068202187,-4.30558045,-5.817931661,-7.666360919,-9.925552235,-12.68678606
1.025896381,-0.90075187,-3.252697542,-4.169341608,-1.227474191,-5.127352112,-6.822319248,-8.893945748,-11.42593369,-14.52058562,-18.30293798,-22.92581309
-0.282433348,-2.206752534,-2.956734043,-0.549751611,-3.740560819,-4.461205008,-6.008139454,-7.898837111,-10.2096898,-13.03406531,-16.48607983,-20.70520868
-1.350979346,-1.96460058,0.004748682,-2.605913397,-3.19553137,-7.42942419,-9.635962899,-12.33284354,-15.629031,-19.65770455,-24.5816389,-30.59978088
-1.15285502,0.45843074,-1.677565507,-2.159980212,-5.624074338,-5.238813313,-6.958549604,-9.060449516,-11.6294383,-14.76931348,-18.60693869,-23.29736951
0.829625151,-0.918008142,-1.312711082,-4.146969913,-3.831756347,-3.468410572,-4.794724032,-6.415773817,-8.397056888,-10.81862509,-13.77831955,-17.39572389
-0.296552116,-0.619490886,-2.938429929,-2.68052792,-2.383245013,-1.65481805,-2.57811095,-3.70658005,-5.085820061,-6.771557853,-8.831904042,-11.35010494
-0.052310725,-1.949624487,-1.738613753,-1.495382284,-0.899396586,-9.008466651,-11.56590368,-14.69166006,-18.51202896,-23.18136873,-28.88833956,-35.86352613
-1.140601853,-0.967956707,-0.768949141,-0.28132448,-6.916018169,-8.808235241,-11.32117641,-14.39254894,-18.1464487,-22.73454842,-28.34222584,-35.19605381
-0.337419124,-0.174594752,0.22437088,-5.204014865,-6.75219247,-7.331082091,-9.515767,-12.18593745,-15.4494791,-19.43825223,-24.3134194,-30.27195704
0.311695203,0.638121629,-3.80328489,-5.069975657,-5.54361262,-8.03199745,-10.37244133,-13.23298384,-16.72920248,-21.00235858,-26.22510493,-32.60846159
0.976644969,-2.657233092,-3.693616447,-4.081137598,-6.117088823,-4.066655241,-5.525911961,-7.309447953,-9.489325276,-12.15361978,-15.40997973,-19.38997523
-1.719554348,-2.567504366,-2.884567126,-4.5503454,-2.872717925,2.275114057,2.225139403,2.164059271,2.089405776,1.998162615,1.886643196,1.750341683
-1.646139935,-1.905554921,-3.268464418,-1.89586012,2.316002411,-4.068121877,-5.527704516,-7.311638853,-9.492003042,-12.15689261,-15.41397985,-19.39486427
-1.104544936,-2.219652706,-1.096612826,2.349456518,-2.873917899,-2.973977653,-4.190417132,-5.677176495,-7.494326827,-9.715288344,-12.42979686,-15.7475295
-1.361534032,-0.442683221,2.37682806,-1.896841917,-1.978708989,-1.783943992,-2.735931546,-3.89947189,-5.321576754,-7.059704921,-9.184083793,-11.78054686
0.092350092,2.399222958,-1.097416114,-1.164398264,-1.005045084,-5.764399059,-7.600932183,-9.845583779,-12.58904684,-15.94216836,-20.040428,-25.049412
2.417546057,-0.443340457,-0.498144034,-0.36776416,-4.261781048,-2.226545452,-3.276888886,-4.560641972,-6.129673522,-8.047378749,-10.39124069,-13.25596085
