0.140646534,-1.616335794,0.98655164,0.899208317,1.279415756,-1.626590347,0.048327138,-0.162003744,1.719554348,-0.248199967,-1.447015165,-0.162856395,0.079144229,-0.625143457,0.847566071,-1.613798304,2.581873559,0.709355845,-1.052410425,-1.464227353,-0.992417881,-0.068021109,0.766613084,0.50762992,-0.612913027,0.288009687,0.671971065,-0.811310201,0.344878117,-0.755167093,-0.002027036,-1.356333996,1.721236913,-0.40396344,-3.563473001,0.482123141,1.100193003,0.041359272,0.894519872,-0.891100171,0.48564857,0.248516017,-0.384039822,1.800126483,-2.289780241,-0.812266308,-1.295888978,3.611203283,-1.708917807,0.766303856,-1.175144462,0.067561814,-0.507282039,0.201670218,0.233945912,0.123745849,0.532413651,0.381652399,0.405873379,-0.270193823,-0.02329557,-2.620145096,-0.287770945,1.657213033,-0.925772383,-1.417570274,-1.144273938,0.726680582,1.192722721,0.673505838,-2.369270078,0.316517799,-0.840357188,1.296775736,1.361147497,0.841773726,-1.469838935,1.304620127,0.388325816,0.306559969,0.60802904,1.35960363,0.426477982,-0.009141559,-0.759754357,-0.184445526,-2.121541911,-1.384505595,0.176360118,1.862281351,1.626303856,0.592274318,-1.760213308,-0.454549536,0.820164132,0.948439265,0.357815679,-0.719328455,0.082674205,-0.360671493
-0.504933269,1.663588591,0.678696779,-1.617750058,0.983568498,0.128449074,-0.508673565,0.160143827,-1.282719495,-0.160684976,-0.093656354,-0.976767751,0.128757165,1.332350621,0.847128376,-0.952043138,0.231744934,-0.739692041,0.394933295,0.644420197,0.798931978,-1.441371751,-0.339930466,-0.811628524,-0.006310756,0.788973011,-0.938412086,0.277420895,1.440075721,-0.452175755,1.58146122,0.113345777,-1.078317382,-0.372290287,0.244651801,-1.575081114,-1.330681698,-0.494878805,-0.058439582,0.402553724,-1.066355253,1.40125394,-0.154179816,-0.985680799,-0.951442871,-1.753769538,1.697821972,0.053612439,0.655854819,-0.719328455,-2.314682206,-0.684681254,-0.179468316,3.169698175,-1.499547579,0.363449999,0.639624886,-2.1672804,1.209243692,-0.088894012,0.738384642,-0.286574959,-0.035388439,-0.89041805,-1.67748567,-0.767229267,-2.513224899,0.012430519,0.289685431,-0.053995564,0.780853497,-0.639813607,1.294829417,-0.001415401,-0.27416263,-0.187636715,-0.249541472,-1.214505119,1.733133104,-0.518537036,0.443633326,0.594920948,0.004092726,0.27789838,0.587904196,-0.50762992,0.27059059,0.244730245,-0.545594503,0.458539944,-0.849540811,1.023179266,-1.499547579,2.430533641,0.514953626,1.457997314,-0.400895033,1.019313913,-0.393858954,0.106880407
-0.802306204,1.199605322,2.170490916,-0.406621439,0.627657073,-0.376555818,-1.734510988,-1.668186087,-0.7907488,-0.091812353,-1.64703124,-1.674679879,-2.047072485,-2.670713002,-0.130763738,-1.191633601,-1.630623956,-1.343209988,1.658422661,-0.182344593,-0.399071496,-0.094655661,-0.584543614,-0.025590907,1.104265266,-0.693215725,0.043196451,-0.867121344,-2.413307811,0.135084974,1.242156031,0.251831125,1.021244316,1.2269129,-0.667280347,0.370896487,0.398408702,0.493323569,-2.246706572,-0.246465106,0.634378239,1.769285518,1.145451733,-1.461996817,-1.31690058,-0.211360884,-1.431285455,-0.417446699,1.744933797,1.990729288,-0.069401267,-0.610330062,0.636063078,-1.306054855,-0.806535354,-0.232137154,-0.331109504,0.759141585,-0.537886535,-0.881357209,0.436638175,0.528714281,0.930951956,-0.290642674,0.355940983,-0.289924174,-0.999075382,0.510939344,-0.433526566,0.663558239,0.978989192,-1.053474534,-0.666707365,-2.493907232,-0.045034767,-0.066104349,1.042612894,-0.429329248,0.048480615,-1.152261575,-1.066218829,-1.152111508,1.618600436,-1.712551239,1.866637831,-0.433610694,1.944617907,1.271994279,1.585481186,0.686712838,0.789912065,1.301759767,0.290403932,0.459899638,-0.750496838,1.24182634,1.101875569,0.826069027,0.483067879,0.848551736
-1.317994247,0.82811539,1.652401806,-0.790330432,-0.839704626,0.071855766,-0.43638579,-1.124476512,1.32994046,-0.994548373,0.902882675,0.274560534,-0.109727125,-0.765073764,0.150387223,-0.14110924,-0.864561116,1.730049917,-0.093963308,0.094040615,-1.265493665,1.144715043,-1.048558715,-1.253488335,0.799038844,1.281673576,-1.324588084,-0.270035798,1.699118002,-1.451167009,-0.775469289,-1.610155778,1.417363364,-1.079549747,0.524321422,0.940433438,-0.926359007,2.353117452,-0.567475809,0.529242925,0.090659569,-0.441102657,1.364828677,-0.834058937,1.334210538,-0.027274609,1.28236934,1.664811862,-0.7643564,0.810246092,-0.068787358,-0.899208317,0.055988494,-0.348371714,1.625730874,-0.402470732,0.804734555,0.916884346,-0.464240202,-0.146210368,-0.002562501,0.538504992,0.132693003,-0.465092853,-0.112036105,-1.217388217,-0.428574367,-0.04809749,1.510466063,-0.290164053,0.288648607,0.326748477,0.420789092,-0.499640009,0.419535127,0.256097792,0.432266916,0.458878731,1.807129593,0.949398782,0.055451892,0.467395012,0.546126557,2.028173185,-1.849439286,2.115775715,-0.992667992,1.652401806,1.151665856,1.405351213,0.574409569,1.14045406,-0.706015726,0.544439445,1.206387878,-0.658133104,2.314682206,-1.437279025,-2.337565093,1.729367796
-0.302633225,-0.710242603,2.430533641,-1.119308308,1.14192062,0.239294877,0.91910124,0.775055469,-1.609314495,-1.492753654,-1.011883342,-1.193345724,-0.785009888,0.011818884,0.761899628,-0.40745249,0.303193701,-2.030574251,-0.979111974,-1.764551598,1.722919478,0.558779902,2.391388989,0.853167421,-1.410089681,0.325619567,0.934260243,-0.554850885,-0.060049388,-0.184757027,0.804523097,-0.467139216,0.205888,0.26741759,0.010212489,-0.788659236,-0.234731488,0.570532848,-1.613798304,2.974993549,0.118890284,-0.061198762,-0.575221293,0.35398557,-1.376765795,-0.9271821,-0.853387974,1.979751687,-0.186936404,-0.523356221,0.653674306,0.004322374,0.26599082,0.64338451,0.712705059,0.332806849,-1.45094873,0.116501724,-0.302953822,0.352682719,0.05575771,0.2350464,0.364757398,1.34132506,0.69623411,-1.454463927,0.350404434,0.422041921,-0.987672593,-0.731370164,1.476860234,0.81492999,0.781890321,-0.689233275,0.150928372,3.23401764,0.156192073,0.356267265,-0.281795565,1.103701379,0.679372079,-0.941504368,-1.336077275,-2.186079655,-1.726307346,0.201904413,0.130686431,-1.833186616,-0.162003744,-1.448979674,1.919888746,-0.537179403,-0.273925025,-1.849866749,-0.141650389,-0.38000735,-0.570353222,0.705231287,-0.565320306,-1.726307346
0.494619599,0.628028829,1.463336048,2.100950951,0.129759883,-0.664510935,0.277659638,0.2159004,0.648190053,1.104685907,0.473975206,-0.601323791,-1.631206032,0.059588956,0.856143743,-1.834832801,-1.034347861,0.988420652,0.811839982,1.919397619,0.088739398,-0.381487553,-0.191375875,-1.758417056,-2.524175216,-0.725684686,1.957969289,0.129374484,0.516001819,-0.480920335,0.680818175,0.518887191,-0.841009751,1.020600848,-0.174261459,0.43588102,0.845923296,1.320368028,-0.104648734,0.160840727,-0.328927854,1.082705694,-0.493323569,0.669192559,1.531630005,0.729871772,1.211949439,0.826714768,-0.082213774,-1.021760454,0.903571618,0.493496373,1.271478141,-1.618882379,1.83073098,-0.183979409,1.553244147,0.580282631,1.430648808,0.510939344,0.482036739,1.410298864,0.650835545,0.704446848,0.148298795,-0.773300144,0.603984063,-0.726979579,0.34585355,-1.060832346,0.102188551,1.190544481,1.05908839,0.415528802,-0.212298801,-1.195376171,-0.928712325,1.037487891,0.676868694,-0.465433914,-0.892807748,-0.863117293,1.128228178,0.541868985,-0.820272135,-0.300472038,-0.71804152,0.833408649,-0.18467972,-1.755552148,1.196312951,-0.669863311,-1.314901965,-0.558601414,-0.329897603,-1.100193003,-0.560390845,0.100574198,-2.241013135,-0.410364009
-0.484874363,-0.160065383,0.514517069,-0.604351271,-0.659748594,-0.426897486,-1.701391739,-0.036383199,0.506063316,-0.672930582,-0.801987881,-0.231744934,-1.008697836,0.414361239,-1.27733756,0.942936822,-0.53303097,-1.44245405,-0.591089702,-0.607568609,-0.370404223,0.767536221,-0.367620032,1.870139386,1.452485776,0.415361683,-1.00806119,0.043503405,0.161537628,0.058746537,-0.281875145,1.510707079,-0.664128947,0.785530574,-0.945324246,-0.693312359,-0.563346703,2.059668986,-1.037356014,-0.684970018,0.172941554,1.997432264,-0.020770585,0.357734962,1.201019586,-0.567745246,0.158361217,-1.091268587,-0.972095222,-0.259576609,0.096422355,0.676868694,-0.608765731,0.127369049,0.666134383,1.171035819,-0.409447694,0.892580374,-1.937078196,-0.314668114,-0.762820491,1.386101758,1.101313956,-0.703760179,-1.942598828,0.581188715,0.306479251,-1.346611498,-0.455991085,0.606280537,0.23166649,-1.470061761,-1.770386007,0.177058155,-0.768254722,-0.312097654,0.085284455,0.955178621,-0.778882168,-2.662709448,1.776652425,-1.040768893,1.153598532,1.389107638,-0.316999831,-2.956367098,-0.334019887,-0.54452812,0.390389232,-1.618318493,-0.490215371,1.829503162,0.687293777,-0.000726459,-0.37557129,0.727677616,-0.35618541,-0.50554263,-1.283065103,1.181579137
-0.261001105,0.639720383,-1.09963139,1.34189122,-0.011436896,-1.272853751,-0.163398681,0.723894118,1.417156454,-1.339258233,1.502849045,-1.448543117,2.504311851,0.407535481,0.128063675,-0.717941475,0.065184622,0.871696102,-0.148066874,0.855479811,-0.439754331,-0.790121248,0.681202437,-0.464495997,-0.511288363,-1.398402674,0.458198883,-0.523618837,-1.068247002,-1.078317382,-1.436419552,-0.061428409,-0.874497346,-0.821021331,-0.114654313,2.956367098,-0.027504257,-0.939362508,0.189349976,0.608581558,0.058516889,1.229677764,-0.042201691,-0.594372978,0.593915956,0.791794719,-0.730869942,1.669723133,-0.71804152,0.465176981,-1.350217644,-0.565679557,-2.762426448,0.435039738,-0.02130605,-0.653579946,0.460495357,0.005163656,0.151779886,1.349458216,-0.220052243,-0.39294946,-0.204794333,0.01924036,-1.66603968,-0.377870037,-1.146486284,1.038536084,0.596107839,1.411331141,-0.027274609,1.931612132,-0.075921207,-1.353650987,0.117580612,0.920033472,0.7427127,1.429157237,2.552951628,-1.325322501,0.459219791,-0.375981699,-0.405209448,1.2508076,-0.116117462,-0.487715397,-1.397388587,-0.332079253,-0.435039738,0.345689841,0.352845291,1.653002073,-0.334586048,0.212769464,-0.233867468,-0.266228426,1.827470442,-0.164251333,0.344228965,-0.635782271
-1.528178473,-2.395390766,-0.173174612,2.228007361,0.121586936,0.177058155,0.555207862,-0.839921768,1.351741048,2.548986231,-0.472521151,-0.089507921,0.451411779,0.259022954,-1.07381311,-1.501430233,0.311936219,0.200967634,-0.054149041,-1.763100954,-0.297352472,-0.294953679,-0.129221007,-1.639359652,-0.34609684,-1.746338967,0.598851102,-0.423212896,0.254437964,0.637749054,-0.32699063,-0.490820184,0.058286105,0.338391146,-1.53858764,-1.76636604,-0.831353191,-0.653485586,-0.082598035,-0.890531737,-1.422395144,-0.117349828,-1.339258233,0.404461389,0.555116912,-0.748166258,-0.443211547,0.050931703,0.265832796,-0.174806019,-1.67748567,-0.193713277,0.261634341,0.476887863,-0.156114766,-1.154940037,1.340386007,-0.162158358,-0.094501047,-0.494360393,-0.63924972,0.203544914,0.343742386,-0.366228505,-0.587176601,0.052999667,-0.131071829,-0.922020718,0.08290499,-1.294297363,-0.789702881,0.96841859,-0.368111159,-0.567296183,0.263297579,-1.739008439,1.441371751,-1.539838195,0.39890665,-0.659748594,0.393692972,-0.360427066,0.140646534,-0.091888523,-0.201982857,-0.002410161,1.726648406,-0.342930662,0.442873898,-2.032975317,-1.201019586,-1.40926204,1.378546131,-0.492977961,0.320944764,-1.771486495,0.410946086,1.501666702,-1.539588084,-0.715865554
-0.538859695,-1.43856596,-0.646869012,-0.058746537,2.453161869,-2.442466212,0.147060746,0.731770342,-1.209562015,1.888474799,0.760674084,0.126751729,-0.931777322,-0.278772632,-0.907837148,1.182193046,1.389712452,0.949039531,-0.624028189,-0.669288056,-0.073773663,0.19995241,0.216057288,-0.896918664,-0.886558382,-0.497387873,-0.111266445,-0.593460072,-1.025766778,0.411196197,0.782722509,0.944726253,1.287960458,-0.83557552,0.879103936,0.619016873,-0.285459691,0.433190053,-1.55606358,0.740194537,0.600773546,1.032390173,-0.655286385,1.868820618,0.635500328,-1.40926204,0.01816943,-0.913628355,0.981463018,0.526429176,0.06924779,0.097190878,-0.56128556,-0.191998879,-0.903457931,1.650305421,-0.369420832,2.236320142,-1.081057235,-0.600773546,-0.251831125,-2.032975317,1.264643288,-0.402387741,-0.202060164,0.054302518,2.21449227,-0.005699121,-1.295888978,1.016744591,0.305437879,0.715371016,1.131993486,0.317080548,0.158129296,-0.374586762,-1.561993486,0.034929144,0.050624749,0.371715032,0.186780653,-0.93473318,0.886558382,-0.627192094,-0.655379608,-0.253489816,0.312900283,-0.047562025,-0.367783741,0.796933364,0.254278802,0.036689016,-0.832001206,1.129963039,-1.309654181,1.756266101,0.192621883,-1.224157131,0.883276243,1.670341589
